date,state,fips,cases,deaths
5/18/2020,Kansas,20,8439,190
5/18/2020,Kentucky,21,8041,354
5/18/2020,Louisiana,22,34832,2563
5/18/2020,Maine,23,1713,71
5/18/2020,Maryland,24,39882,2023
5/18/2020,Massachusetts,25,87052,5862
5/18/2020,Michigan,26,51853,4915
5/18/2020,Minnesota,27,16372,740
5/18/2020,Mississippi,28,11432,528
5/18/2020,Missouri,29,11225,609
5/18/2020,Montana,30,470,16
5/18/2020,Nebraska,31,10625,132
5/18/2020,Nevada,32,7059,364
5/18/2020,New Hampshire,33,3652,172
5/18/2020,New Jersey,34,148039,10435
5/18/2020,New Mexico,35,6096,270
5/18/2020,New York,36,356278,28302
5/18/2020,North Carolina,37,19121,684
5/18/2020,North Dakota,38,1931,44
5/18/2020,Northern Mariana Islands,69,21,2
5/18/2020,Ohio,39,28455,1657
5/18/2020,Oklahoma,40,5398,288
5/18/2020,Oregon,41,3687,138
5/18/2020,Pennsylvania,42,66676,4560
5/18/2020,Puerto Rico,72,2710,124
5/18/2020,Rhode Island,44,12795,506
5/18/2020,South Carolina,45,8942,391
5/18/2020,South Dakota,46,4027,44
5/18/2020,Tennessee,47,17767,296
5/18/2020,Texas,48,49788,1362
5/18/2020,Utah,49,7384,80
5/18/2020,Vermont,50,940,54
5/18/2020,Virgin Islands,78,69,6
5/18/2020,Virginia,51,31140,1014
5/18/2020,Washington,53,19756,1020
5/18/2020,West Virginia,54,1502,68
5/18/2020,Wisconsin,55,12722,459
5/18/2020,Wyoming,56,766,10
5/19/2020,Alabama,1,12376,504
5/19/2020,Alaska,2,399,8
5/19/2020,Arizona,4,14566,704
5/19/2020,Arkansas,5,4923,102
5/19/2020,California,6,83981,3422
5/19/2020,Colorado,8,22454,1257
5/19/2020,Connecticut,9,38430,3472
5/19/2020,Delaware,10,8037,304
5/19/2020,District of Columbia,11,7434,400
5/19/2020,Florida,12,46936,2051
5/19/2020,Georgia,13,37214,1650
5/19/2020,Guam,66,1123,6
5/19/2020,Hawaii,15,631,17
5/19/2020,Idaho,16,2476,77
5/19/2020,Illinois,17,98298,4399
5/19/2020,Indiana,18,29402,1824
5/19/2020,Iowa,19,15296,367
5/19/2020,Kansas,20,8488,193
5/19/2020,Kentucky,21,8205,369
5/19/2020,Louisiana,22,35161,2581
5/19/2020,Maine,23,1741,73
5/19/2020,Maryland,24,41664,2081
5/19/2020,Massachusetts,25,87925,5938
5/19/2020,Michigan,26,52337,5017
5/19/2020,Minnesota,27,17038,757
5/19/2020,Mississippi,28,11704,554
5/19/2020,Missouri,29,11369,631
5/19/2020,Montana,30,471,16
5/19/2020,Nebraska,31,10846,136
5/19/2020,Nevada,32,7169,373
5/19/2020,New Hampshire,33,3721,182
5/19/2020,New Jersey,34,149013,10586
5/19/2020,New Mexico,35,6192,276
5/19/2020,New York,36,357757,28437
5/19/2020,North Carolina,37,19762,711
5/19/2020,North Dakota,38,1994,45
5/19/2020,Northern Mariana Islands,69,21,2
5/19/2020,Ohio,39,28953,1720
5/19/2020,Oklahoma,40,5489,294
5/19/2020,Oregon,41,3726,140
5/19/2020,Pennsylvania,42,67404,4675
5/19/2020,Puerto Rico,72,2805,124
5/19/2020,Rhode Island,44,12951,532
5/19/2020,South Carolina,45,9056,399
5/19/2020,South Dakota,46,4085,46
5/19/2020,Tennessee,47,18301,301
5/19/2020,Texas,48,51080,1405
5/19/2020,Utah,49,7530,88
5/19/2020,Vermont,50,944,54
5/19/2020,Virgin Islands,78,69,6
5/19/2020,Virginia,51,32145,1041
5/19/2020,Washington,53,19988,1042
5/19/2020,West Virginia,54,1514,68
5/19/2020,Wisconsin,55,13001,467
5/19/2020,Wyoming,56,776,10
5/20/2020,Alabama,1,13052,522
5/20/2020,Alaska,2,402,8
5/20/2020,Arizona,4,14897,747
5/20/2020,Arkansas,5,5003,107
5/20/2020,California,6,86125,3514
5/20/2020,Colorado,8,22769,1299
5/20/2020,Connecticut,9,39017,3529
5/20/2020,Delaware,10,8194,310
5/20/2020,District of Columbia,11,7551,407
5/20/2020,Florida,12,47463,2095
5/20/2020,Georgia,13,38162,1672
5/20/2020,Guam,66,1134,6
5/20/2020,Hawaii,15,633,17
5/20/2020,Idaho,16,2506,77
5/20/2020,Illinois,17,100713,4547
5/20/2020,Indiana,18,29986,1864
5/20/2020,Iowa,19,15868,400
5/20/2020,Kansas,20,8661,197
5/20/2020,Kentucky,21,8336,381
5/20/2020,Louisiana,22,35439,2608
5/20/2020,Maine,23,1819,73
5/20/2020,Maryland,24,42442,2123
5/20/2020,Massachusetts,25,88970,6066
5/20/2020,Michigan,26,52988,5060
5/20/2020,Minnesota,27,17679,786
5/20/2020,Mississippi,28,11967,570
5/20/2020,Missouri,29,11510,643
5/20/2020,Montana,30,478,16
5/20/2020,Nebraska,31,11119,141
5/20/2020,Nevada,32,7301,378
5/20/2020,New Hampshire,33,3868,190
5/20/2020,New Jersey,34,150399,10747
5/20/2020,New Mexico,35,6338,283
5/20/2020,New York,36,359235,28540
5/20/2020,North Carolina,37,20221,721
5/20/2020,North Dakota,38,2095,49
5/20/2020,Northern Mariana Islands,69,21,2
5/20/2020,Ohio,39,29437,1781
5/20/2020,Oklahoma,40,5532,299
5/20/2020,Oregon,41,3801,144
5/20/2020,Pennsylvania,42,68151,4794
5/20/2020,Puerto Rico,72,2866,125
5/20/2020,Rhode Island,44,13356,538
5/20/2020,South Carolina,45,9175,407
5/20/2020,South Dakota,46,4177,46
5/20/2020,Tennessee,47,18534,309
5/20/2020,Texas,48,52369,1443
5/20/2020,Utah,49,7717,90
5/20/2020,Vermont,50,944,54
5/20/2020,Virgin Islands,78,69,6
5/20/2020,Virginia,51,32908,1074
5/20/2020,Washington,53,20110,1045
5/20/2020,West Virginia,54,1567,69
5/20/2020,Wisconsin,55,13574,481
5/20/2020,Wyoming,56,787,11
5/21/2020,Alabama,1,13414,529
5/21/2020,Alaska,2,402,8
5/21/2020,Arizona,4,15315,763
5/21/2020,Arkansas,5,5458,110
5/21/2020,California,6,88488,3624
5/21/2020,Colorado,8,23161,1310
5/21/2020,Connecticut,9,39208,3582
5/21/2020,Delaware,10,8386,317
5/21/2020,District of Columbia,11,7788,412
5/21/2020,Florida,12,48667,2143
5/21/2020,Georgia,13,38969,1749
5/21/2020,Guam,66,1134,6
5/21/2020,Hawaii,15,637,17
5/21/2020,Idaho,16,2534,77
5/21/2020,Illinois,17,102995,4634
5/21/2020,Indiana,18,30673,1913
5/21/2020,Iowa,19,16170,414
5/21/2020,Kansas,20,8771,199
5/21/2020,Kentucky,21,8475,393
5/21/2020,Louisiana,22,36627,2629
5/21/2020,Maine,23,1877,73
5/21/2020,Maryland,24,43645,2159
5/21/2020,Massachusetts,25,90084,6148
5/21/2020,Michigan,26,53468,5129
5/21/2020,Minnesota,27,18209,818
5/21/2020,Mississippi,28,12222,580
5/21/2020,Missouri,29,11657,670
5/21/2020,Montana,30,479,16
5/21/2020,Nebraska,31,11423,148
5/21/2020,Nevada,32,7404,381
5/21/2020,New Hampshire,33,3935,199
5/21/2020,New Jersey,34,151472,10843
5/21/2020,New Mexico,35,6472,294
5/21/2020,New York,36,361313,28663
5/21/2020,North Carolina,37,20934,734
5/21/2020,North Dakota,38,2229,51
5/21/2020,Northern Mariana Islands,69,22,2
5/21/2020,Ohio,39,30168,1836
5/21/2020,Oklahoma,40,5680,304
5/21/2020,Oregon,41,3817,145
5/21/2020,Pennsylvania,42,69252,4887
5/21/2020,Puerto Rico,72,2913,126
5/21/2020,Rhode Island,44,13571,556
5/21/2020,South Carolina,45,9379,416
5/21/2020,South Dakota,46,4177,47
5/21/2020,Tennessee,47,18970,313
5/21/2020,Texas,48,53441,1480
5/21/2020,Utah,49,7876,92
5/21/2020,Vermont,50,950,54
5/21/2020,Virgin Islands,78,69,6
5/21/2020,Virginia,51,34137,1099
5/21/2020,Washington,53,20280,1054
5/21/2020,West Virginia,54,1603,71
5/21/2020,Wisconsin,55,13967,487
5/21/2020,Wyoming,56,801,12
5/22/2020,Alabama,1,13670,541
5/22/2020,Alaska,2,404,8
5/22/2020,Arizona,4,15608,775
5/22/2020,Arkansas,5,5612,113
5/22/2020,California,6,90801,3690
5/22/2020,Colorado,8,23456,1324
5/22/2020,Connecticut,9,39640,3637
5/22/2020,Delaware,10,8529,322
5/22/2020,District of Columbia,11,7893,418
5/22/2020,Florida,12,49443,2189
5/22/2020,Georgia,13,39734,1779
5/22/2020,Guam,66,1134,6
5/22/2020,Hawaii,15,632,17
5/22/2020,Idaho,16,2595,79
5/22/2020,Illinois,17,105710,4740
5/22/2020,Indiana,18,31165,1941
5/22/2020,Iowa,19,16510,441
5/22/2020,Kansas,20,9068,200
5/22/2020,Kentucky,21,8688,398
5/22/2020,Louisiana,22,37048,2669
5/22/2020,Maine,23,1948,75
5/22/2020,Maryland,24,44539,2207
5/22/2020,Massachusetts,25,90889,6228
5/22/2020,Michigan,26,53865,5158
5/22/2020,Minnesota,27,19014,851
5/22/2020,Mississippi,28,12624,596
5/22/2020,Missouri,29,11797,680
5/22/2020,Montana,30,479,16
5/22/2020,Nebraska,31,11661,149
5/22/2020,Nevada,32,7531,387
5/22/2020,New Hampshire,33,4014,204
5/22/2020,New Jersey,34,152719,10985
5/22/2020,New Mexico,35,6625,302
5/22/2020,New York,36,362991,28802
5/22/2020,North Carolina,37,21661,754
5/22/2020,North Dakota,38,2317,52
5/22/2020,Northern Mariana Islands,69,22,2
5/22/2020,Ohio,39,30795,1872
5/22/2020,Oklahoma,40,5849,307
5/22/2020,Oregon,41,3864,147
5/22/2020,Pennsylvania,42,70305,5032
5/22/2020,Puerto Rico,72,3030,126
5/22/2020,Rhode Island,44,13736,579
5/22/2020,South Carolina,45,9638,419
5/22/2020,South Dakota,46,4356,50
5/22/2020,Tennessee,47,19364,315
5/22/2020,Texas,48,54369,1498
5/22/2020,Utah,49,8057,93
5/22/2020,Vermont,50,952,54
5/22/2020,Virgin Islands,78,69,6
5/22/2020,Virginia,51,34950,1136
5/22/2020,Washington,53,20526,1061
5/22/2020,West Virginia,54,1705,72
5/22/2020,Wisconsin,55,14557,496
5/22/2020,Wyoming,56,803,12
5/23/2020,Alabama,1,14149,549
5/23/2020,Alaska,2,409,8
5/23/2020,Arizona,4,16040,799
5/23/2020,Arkansas,5,5775,115
5/23/2020,California,6,92815,3768
5/23/2020,Colorado,8,23932,1327
5/23/2020,Connecticut,9,40022,3675
5/23/2020,Delaware,10,8690,324
5/23/2020,District of Columbia,11,7966,427
5/23/2020,Florida,12,50119,2232
5/23/2020,Georgia,13,40408,1794
5/23/2020,Guam,66,1134,6
5/23/2020,Hawaii,15,633,17
5/23/2020,Idaho,16,2626,79
5/23/2020,Illinois,17,108100,4817
5/23/2020,Indiana,18,31674,1964
5/23/2020,Iowa,19,16898,446
5/23/2020,Kansas,20,9119,200
5/23/2020,Kentucky,21,8812,399
5/23/2020,Louisiana,22,37165,2683
5/23/2020,Maine,23,2013,77
5/23/2020,Maryland,24,45608,2243
5/23/2020,Massachusetts,25,91662,6304
5/23/2020,Michigan,26,54304,5223
5/23/2020,Minnesota,27,19854,861
5/23/2020,Mississippi,28,13005,616
5/23/2020,Missouri,29,11922,685
5/23/2020,Montana,30,479,16
5/23/2020,Nebraska,31,11988,150
5/23/2020,Nevada,32,7769,392
5/23/2020,New Hampshire,33,4089,208
5/23/2020,New Jersey,34,153104,11081
5/23/2020,New Mexico,35,6795,308
5/23/2020,New York,36,364745,28900
5/23/2020,North Carolina,37,22731,763
5/23/2020,North Dakota,38,2365,52
5/23/2020,Northern Mariana Islands,69,22,2
5/23/2020,Ohio,39,31408,1956
5/23/2020,Oklahoma,40,5960,311
5/23/2020,Oregon,41,3888,147
5/23/2020,Pennsylvania,42,71102,5121
5/23/2020,Puerto Rico,72,3100,127
5/23/2020,Rhode Island,44,13952,597
5/23/2020,South Carolina,45,9895,425
5/23/2020,South Dakota,46,4468,50
5/23/2020,Tennessee,47,19765,325
5/23/2020,Texas,48,55451,1522
5/23/2020,Utah,49,8260,97
5/23/2020,Vermont,50,954,54
5/23/2020,Virgin Islands,78,69,6
5/23/2020,Virginia,51,35749,1159
5/23/2020,Washington,53,20740,1062
5/23/2020,West Virginia,54,1729,72
5/23/2020,Wisconsin,55,14985,507
5/23/2020,Wyoming,56,813,12
5/24/2020,Alabama,1,14478,551
5/24/2020,Alaska,2,409,8
5/24/2020,Arizona,4,16339,800
5/24/2020,Arkansas,5,5922,116
5/24/2020,California,6,94743,3790
5/24/2020,Colorado,8,24140,1332
5/24/2020,Connecticut,9,40468,3693
5/24/2020,Delaware,10,8809,326
5/24/2020,District of Columbia,11,8110,432
5/24/2020,Florida,12,50859,2236
5/24/2020,Georgia,13,40989,1799
5/24/2020,Guam,66,1135,6
5/24/2020,Hawaii,15,633,17
5/24/2020,Idaho,16,2650,79
5/24/2020,Illinois,17,110541,4884
5/24/2020,Indiana,18,32151,1976
5/24/2020,Iowa,19,17434,456
5/24/2020,Kansas,20,9135,200
5/24/2020,Kentucky,21,8842,399
5/24/2020,Louisiana,22,37293,2690
5/24/2020,Maine,23,2055,78
5/24/2020,Maryland,24,46919,2277
5/24/2020,Massachusetts,25,92675,6372
5/24/2020,Michigan,26,54616,5228
5/24/2020,Minnesota,27,20582,878
5/24/2020,Mississippi,28,13252,625
5/24/2020,Missouri,29,12114,689
5/24/2020,Montana,30,479,16
5/24/2020,Nebraska,31,12133,153
5/24/2020,Nevada,32,7886,394
5/24/2020,New Hampshire,33,4149,209
5/24/2020,New Jersey,34,154154,11133
5/24/2020,New Mexico,35,6943,317
5/24/2020,New York,36,366346,29046
5/24/2020,North Carolina,37,23231,771
5/24/2020,North Dakota,38,2418,53
5/24/2020,Northern Mariana Islands,69,22,2
5/24/2020,Ohio,39,31911,1969
5/24/2020,Oklahoma,40,6037,311
5/24/2020,Oregon,41,3927,148
5/24/2020,Pennsylvania,42,71656,5145
5/24/2020,Puerto Rico,72,3189,127
5/24/2020,Rhode Island,44,14065,608
5/24/2020,South Carolina,45,10096,435
5/24/2020,South Dakota,46,4563,50
5/24/2020,Tennessee,47,20116,332
5/24/2020,Texas,48,56050,1533
5/24/2020,Utah,49,8392,97
5/24/2020,Vermont,50,956,54
5/24/2020,Virgin Islands,78,69,6
5/24/2020,Virginia,51,36244,1171
5/24/2020,Washington,53,20989,1069
5/24/2020,West Virginia,54,1771,72
5/24/2020,Wisconsin,55,15362,510
5/24/2020,Wyoming,56,813,12
5/25/2020,Alabama,1,14986,566
5/25/2020,Alaska,2,412,8
5/25/2020,Arizona,4,16561,806
5/25/2020,Arkansas,5,6029,117
5/25/2020,California,6,97017,3808
5/25/2020,Colorado,8,24256,1333
5/25/2020,Connecticut,9,40873,3742
5/25/2020,Delaware,10,8965,332
5/25/2020,District of Columbia,11,8225,440
5/25/2020,Florida,12,51738,2251
5/25/2020,Georgia,13,41414,1820
5/25/2020,Guam,66,1135,6
5/25/2020,Hawaii,15,633,17
5/25/2020,Idaho,16,2664,79
5/25/2020,Illinois,17,112248,4912
5/25/2020,Indiana,18,32489,1984
5/25/2020,Iowa,19,17628,460
5/25/2020,Kansas,20,9272,201
5/25/2020,Kentucky,21,8899,403
5/25/2020,Louisiana,22,37916,2690
5/25/2020,Maine,23,2074,78
5/25/2020,Maryland,24,47754,2302
5/25/2020,Massachusetts,25,93271,6416
5/25/2020,Michigan,26,54816,5240
5/25/2020,Minnesota,27,21324,890
5/25/2020,Mississippi,28,13458,635
5/25/2020,Missouri,29,12296,694
5/25/2020,Montana,30,479,16
5/25/2020,Nebraska,31,12354,155
5/25/2020,Nevada,32,7959,396
5/25/2020,New Hampshire,33,4197,210
5/25/2020,New Jersey,34,155092,11144
5/25/2020,New Mexico,35,7026,320
5/25/2020,New York,36,367625,29138
5/25/2020,North Carolina,37,23997,780
5/25/2020,North Dakota,38,2457,54
5/25/2020,Northern Mariana Islands,69,22,2
5/25/2020,Ohio,39,32477,1987
5/25/2020,Oklahoma,40,6090,313
5/25/2020,Oregon,41,3949,148
5/25/2020,Pennsylvania,42,72356,5159
5/25/2020,Puerto Rico,72,3260,129
5/25/2020,Rhode Island,44,14065,608
5/25/2020,South Carolina,45,10178,440
5/25/2020,South Dakota,46,4586,50
5/25/2020,Tennessee,47,20533,334
5/25/2020,Texas,48,56490,1536
5/25/2020,Utah,49,8521,98
5/25/2020,Vermont,50,962,54
5/25/2020,Virgin Islands,78,69,6
5/25/2020,Virginia,51,37727,1208
5/25/2020,Washington,53,21265,1076
5/25/2020,West Virginia,54,1782,73
5/25/2020,Wisconsin,55,15646,514
5/25/2020,Wyoming,56,843,12
5/26/2020,Alabama,1,15650,580
5/26/2020,Alaska,2,416,8
5/26/2020,Arizona,4,16783,807
5/26/2020,Arkansas,5,6180,119
5/26/2020,California,6,99924,3859
5/26/2020,Colorado,8,24553,1352
5/26/2020,Connecticut,9,41303,3769
5/26/2020,Delaware,10,9066,335
5/26/2020,District of Columbia,11,8334,440
5/26/2020,Florida,12,52247,2258
5/26/2020,Georgia,13,42066,1867
5/26/2020,Guam,66,1139,6
5/26/2020,Hawaii,15,633,17
5/26/2020,Idaho,16,2699,81
5/26/2020,Illinois,17,113486,4960
5/26/2020,Indiana,18,32856,2004
5/26/2020,Iowa,19,17999,480
5/26/2020,Kansas,20,9352,204
5/26/2020,Kentucky,21,9175,407
5/26/2020,Louisiana,22,38252,2701
5/26/2020,Maine,23,2109,79
5/26/2020,Maryland,24,48290,2333
5/26/2020,Massachusetts,25,93693,6473
5/26/2020,Michigan,26,55040,5266
5/26/2020,Minnesota,27,21969,908
5/26/2020,Mississippi,28,13731,652
5/26/2020,Missouri,29,12437,698
5/26/2020,Montana,30,479,17
5/26/2020,Nebraska,31,12618,160
5/26/2020,Nevada,32,8059,396
5/26/2020,New Hampshire,33,4231,214
5/26/2020,New Jersey,34,155764,11191
5/26/2020,New Mexico,35,7130,325
5/26/2020,New York,36,368669,29241
5/26/2020,North Carolina,37,24188,789
5/26/2020,North Dakota,38,2422,54
5/26/2020,Northern Mariana Islands,69,22,2
5/26/2020,Ohio,39,33006,2002
5/26/2020,Oklahoma,40,6137,318
5/26/2020,Oregon,41,3968,148
5/26/2020,Pennsylvania,42,72873,5175
5/26/2020,Puerto Rico,72,3324,129
5/26/2020,Rhode Island,44,14210,634
5/26/2020,South Carolina,45,10416,446
5/26/2020,South Dakota,46,4653,50
5/26/2020,Tennessee,47,20960,339
5/26/2020,Texas,48,57573,1552
5/26/2020,Utah,49,8622,101
5/26/2020,Vermont,50,967,54
5/26/2020,Virgin Islands,78,69,6
5/26/2020,Virginia,51,39342,1236
5/26/2020,Washington,53,21538,1091
5/26/2020,West Virginia,54,1854,74
5/26/2020,Wisconsin,55,15923,517
5/26/2020,Wyoming,56,850,13
5/27/2020,Alabama,1,16032,583
5/27/2020,Alaska,2,417,8
5/27/2020,Arizona,4,17262,831
5/27/2020,Arkansas,5,6277,120
5/27/2020,California,6,101873,3961
5/27/2020,Colorado,8,24775,1393
5/27/2020,Connecticut,9,41288,3803
5/27/2020,Delaware,10,9096,344
5/27/2020,District of Columbia,11,8406,445
5/27/2020,Florida,12,52626,2318
5/27/2020,Georgia,13,42713,1904
5/27/2020,Guam,66,1140,6
5/27/2020,Hawaii,15,634,17
5/27/2020,Idaho,16,2731,82
5/27/2020,Illinois,17,114612,5118
5/27/2020,Indiana,18,33242,2030
5/27/2020,Iowa,19,18446,496
5/27/2020,Kansas,20,9453,207
5/27/2020,Kentucky,21,9313,420
5/27/2020,Louisiana,22,38694,2722
5/27/2020,Maine,23,2137,81
5/27/2020,Maryland,24,49042,2392
5/27/2020,Massachusetts,25,94220,6547
5/27/2020,Michigan,26,55544,5334
5/27/2020,Minnesota,27,22474,942
5/27/2020,Mississippi,28,14044,670
5/27/2020,Missouri,29,12624,705
5/27/2020,Montana,30,481,17
5/27/2020,Nebraska,31,12975,168
5/27/2020,Nevada,32,8150,402
5/27/2020,New Hampshire,33,4286,223
5/27/2020,New Jersey,34,156628,11339
5/27/2020,New Mexico,35,7252,329
5/27/2020,New York,36,369801,29339
5/27/2020,North Carolina,37,24787,827
5/27/2020,North Dakota,38,2442,59
5/27/2020,Northern Mariana Islands,69,22,2
5/27/2020,Ohio,39,33439,2044
5/27/2020,Oklahoma,40,6229,322
5/27/2020,Oregon,41,4041,148
5/27/2020,Pennsylvania,42,73646,5290
5/27/2020,Puerto Rico,72,3397,129
5/27/2020,Rhode Island,44,14353,655
5/27/2020,South Carolina,45,10623,466
5/27/2020,South Dakota,46,4710,54
5/27/2020,Tennessee,47,21360,353
5/27/2020,Texas,48,59105,1598
5/27/2020,Utah,49,8710,105
5/27/2020,Vermont,50,971,54
5/27/2020,Virgin Islands,78,69,6
5/27/2020,Virginia,51,40249,1281
5/27/2020,Washington,53,21825,1106
5/27/2020,West Virginia,54,1899,74
5/27/2020,Wisconsin,55,16565,539
5/27/2020,Wyoming,56,860,14
5/28/2020,Alabama,1,16530,591
5/28/2020,Alaska,2,430,8
5/28/2020,Arizona,4,17763,857
5/28/2020,Arkansas,5,6538,125
5/28/2020,California,6,104071,4042
5/28/2020,Colorado,8,25116,1422
5/28/2020,Connecticut,9,41559,3826
5/28/2020,Delaware,10,9171,345
5/28/2020,District of Columbia,11,8492,453
5/28/2020,Florida,12,53277,2363
5/28/2020,Georgia,13,43363,1942
5/28/2020,Guam,66,1141,6
5/28/2020,Hawaii,15,637,17
5/28/2020,Idaho,16,2770,82
5/28/2020,Illinois,17,116128,5225
5/28/2020,Indiana,18,33885,2068
5/28/2020,Iowa,19,18672,510
5/28/2020,Kansas,20,9513,209
5/28/2020,Kentucky,21,9510,424
5/28/2020,Louisiana,22,38907,2740
5/28/2020,Maine,23,2189,84
5/28/2020,Maryland,24,50334,2428
5/28/2020,Massachusetts,25,94895,6640
5/28/2020,Michigan,26,55944,5372
5/28/2020,Minnesota,27,22957,977
5/28/2020,Mississippi,28,14372,693
5/28/2020,Missouri,29,12815,715
5/28/2020,Montana,30,485,17
5/28/2020,Nebraska,31,13260,170
5/28/2020,Nevada,32,8247,410
5/28/2020,New Hampshire,33,4389,232
5/28/2020,New Jersey,34,157815,11401
5/28/2020,New Mexico,35,7364,335
5/28/2020,New York,36,371559,29438
5/28/2020,North Carolina,37,25616,859
5/28/2020,North Dakota,38,2484,60
5/28/2020,Northern Mariana Islands,69,22,2
5/28/2020,Ohio,39,33915,2098
5/28/2020,Oklahoma,40,6270,326
5/28/2020,Oregon,41,4087,151
5/28/2020,Pennsylvania,42,74312,5397
5/28/2020,Puerto Rico,72,3486,131
5/28/2020,Rhode Island,44,14494,677
5/28/2020,South Carolina,45,10788,470
5/28/2020,South Dakota,46,4793,54
5/28/2020,Tennessee,47,21763,352
5/28/2020,Texas,48,60820,1618
5/28/2020,Utah,49,8953,106
5/28/2020,Vermont,50,974,55
5/28/2020,Virgin Islands,78,69,6
5/28/2020,Virginia,51,41401,1338
5/28/2020,Washington,53,22091,1116
5/28/2020,West Virginia,54,1935,74
5/28/2020,Wisconsin,55,17211,550
5/28/2020,Wyoming,56,876,15
5/29/2020,Alabama,1,17031,610
5/29/2020,Alaska,2,436,8
5/29/2020,Arizona,4,18465,885
5/29/2020,Arkansas,5,6777,132
5/29/2020,California,6,107043,4144
5/29/2020,Colorado,8,25602,1437
5/29/2020,Connecticut,9,41762,3868
5/29/2020,Delaware,10,9236,356
5/29/2020,District of Columbia,11,8538,460
5/29/2020,Florida,12,54489,2412
5/29/2020,Georgia,13,43888,1953
5/29/2020,Guam,66,1141,6
5/29/2020,Hawaii,15,639,17
5/29/2020,Idaho,16,2804,82
5/29/2020,Illinois,17,117794,5308
5/29/2020,Indiana,18,34399,2110
5/29/2020,Iowa,19,19019,525
5/29/2020,Kansas,20,9826,209
5/29/2020,Kentucky,21,9688,434
5/29/2020,Louisiana,22,38907,2766
5/29/2020,Maine,23,2226,85
5/29/2020,Maryland,24,51631,2466
5/29/2020,Massachusetts,25,95512,6718
5/29/2020,Michigan,26,56589,5406
5/29/2020,Minnesota,27,23541,1006
5/29/2020,Mississippi,28,14790,710
5/29/2020,Missouri,29,12949,740
5/29/2020,Montana,30,493,17
5/29/2020,Nebraska,31,13654,177
5/29/2020,Nevada,32,8375,415
5/29/2020,New Hampshire,33,4492,238
5/29/2020,New Jersey,34,158844,11531
5/29/2020,New Mexico,35,7493,344
5/29/2020,New York,36,373108,29535
5/29/2020,North Carolina,37,26735,888
5/29/2020,North Dakota,38,2523,62
5/29/2020,Northern Mariana Islands,69,22,2
5/29/2020,Ohio,39,34566,2131
5/29/2020,Oklahoma,40,6338,329
5/29/2020,Oregon,41,4133,151
5/29/2020,Pennsylvania,42,75073,5467
5/29/2020,Puerto Rico,72,3647,132
5/29/2020,Rhode Island,44,14635,693
5/29/2020,South Carolina,45,11131,483
5/29/2020,South Dakota,46,4866,59
5/29/2020,Tennessee,47,22199,356
5/29/2020,Texas,48,62073,1645
5/29/2020,Utah,49,9282,107
5/29/2020,Vermont,50,975,55
5/29/2020,Virgin Islands,78,69,6
5/29/2020,Virginia,51,42533,1358
5/29/2020,Washington,53,22377,1120
5/29/2020,West Virginia,54,1972,74
5/29/2020,Wisconsin,55,17784,569
5/29/2020,Wyoming,56,891,15
5/30/2020,Alabama,1,17359,618
5/30/2020,Alaska,2,441,8
5/30/2020,Arizona,4,19255,903
5/30/2020,Arkansas,5,7013,133
5/30/2020,California,6,110100,4214
5/30/2020,Colorado,8,26084,1443
5/30/2020,Connecticut,9,42022,3912
5/30/2020,Delaware,10,9422,361
5/30/2020,District of Columbia,11,8717,462
5/30/2020,Florida,12,55416,2446
5/30/2020,Georgia,13,44336,1973
5/30/2020,Guam,66,1141,6
5/30/2020,Hawaii,15,641,17
5/30/2020,Idaho,16,2840,82
5/30/2020,Illinois,17,119290,5368
5/30/2020,Indiana,18,35064,2125
5/30/2020,Iowa,19,19336,531
5/30/2020,Kansas,20,9847,209
5/30/2020,Kentucky,21,9887,441
5/30/2020,Louisiana,22,39682,2785
5/30/2020,Maine,23,2282,89
5/30/2020,Maryland,24,52662,2509
5/30/2020,Massachusetts,25,96301,6768
5/30/2020,Michigan,26,56848,5463
5/30/2020,Minnesota,27,24200,1036
5/30/2020,Mississippi,28,15229,723
5/30/2020,Missouri,29,13118,782
5/30/2020,Montana,30,505,17
5/30/2020,Nebraska,31,13905,177
5/30/2020,Nevada,32,8519,417
5/30/2020,New Hampshire,33,4545,242
5/30/2020,New Jersey,34,159608,11634
5/30/2020,New Mexico,35,7624,351
5/30/2020,New York,36,374471,29612
5/30/2020,North Carolina,37,27761,903
5/30/2020,North Dakota,38,2557,63
5/30/2020,Northern Mariana Islands,69,22,2
5/30/2020,Ohio,39,35034,2149
5/30/2020,Oklahoma,40,6418,334
5/30/2020,Oregon,41,4185,153
5/30/2020,Pennsylvania,42,75789,5537
5/30/2020,Puerto Rico,72,3718,133
5/30/2020,Rhode Island,44,14819,711
5/30/2020,South Carolina,45,11394,487
5/30/2020,South Dakota,46,4960,62
5/30/2020,Tennessee,47,22676,360
5/30/2020,Texas,48,63396,1676
5/30/2020,Utah,49,9551,112
5/30/2020,Vermont,50,977,55
5/30/2020,Virgin Islands,78,70,6
5/30/2020,Virginia,51,43611,1370
5/30/2020,Washington,53,22618,1126
5/30/2020,West Virginia,54,1989,75
5/30/2020,Wisconsin,55,18249,588
5/30/2020,Wyoming,56,898,16
5/31/2020,Alabama,1,17952,630
5/31/2020,Alaska,2,469,8
5/31/2020,Arizona,4,19936,906
5/31/2020,Arkansas,5,7253,133
5/31/2020,California,6,113114,4242
5/31/2020,Colorado,8,26364,1445
5/31/2020,Connecticut,9,42201,3944
5/31/2020,Delaware,10,9498,366
